annotation_id,annotator,car_type,created_at,id,image,lead_time,updated_at
1878,1,suv,2026-01-26T16:11:40.104124Z,30580,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f11160_c1182.jpg,2.978,2026-01-26T16:11:40.104178Z
1877,1,suv,2026-01-26T16:11:31.847739Z,30588,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1200_c138.jpg,1.051,2026-01-26T16:11:31.847794Z
1876,1,bus,2026-01-26T16:11:28.504771Z,30589,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1200_c139.jpg,0.979,2026-01-26T16:11:28.504835Z
1875,1,pickup,2026-01-26T16:11:22.505112Z,30595,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f120_c22.jpg,0.975,2026-01-26T16:11:22.505146Z
1874,1,pickup,2026-01-26T16:11:19.619589Z,30596,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f120_c23.jpg,1.163,2026-01-26T16:11:19.619701Z
1873,1,suv,2026-01-26T16:11:14.983107Z,30599,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f120_c26.jpg,4.814,2026-01-26T16:11:14.983162Z
1872,1,suv,2026-01-26T16:11:06.775707Z,30610,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1320_c150.jpg,3.146,2026-01-26T16:11:06.775762Z
1871,1,bus,2026-01-26T16:11:00.670949Z,30611,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1320_c151.jpg,1.308,2026-01-26T16:11:00.671007Z
1870,1,bus,2026-01-26T16:10:55.426521Z,30616,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1380_c156.jpg,1.023,2026-01-26T16:10:55.426576Z
1868,1,bus,2026-01-26T16:10:41.802381Z,30622,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1440_c162.jpg,0.879,2026-01-26T16:10:41.802437Z
1867,1,mpv,2026-01-26T16:10:38.779311Z,30624,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1440_c164.jpg,1.274,2026-01-26T16:10:38.779412Z
1866,1,bus,2026-01-26T16:10:32.452486Z,30627,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1500_c167.jpg,1.178,2026-01-26T16:10:32.452547Z
1865,1,mpv,2026-01-26T16:10:29.281128Z,30628,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1500_c168.jpg,1.034,2026-01-26T16:10:29.281170Z
1864,1,bus,2026-01-26T16:10:22.720187Z,30632,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1560_c172.jpg,1.498,2026-01-26T16:10:22.720245Z
1863,1,mpv,2026-01-26T16:10:19.420933Z,30633,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1560_c173.jpg,0.962,2026-01-26T16:10:19.420995Z
1862,1,bus,2026-01-26T16:10:12.910093Z,30637,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1620_c177.jpg,1.399,2026-01-26T16:10:12.910151Z
1861,1,mpv,2026-01-26T16:10:05.348253Z,30659,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f180_c33.jpg,1.135,2026-01-26T16:10:05.348308Z
1860,1,suv,2026-01-26T16:10:01.173465Z,30660,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f180_c34.jpg,1.701,2026-01-26T16:10:01.173524Z
1859,1,suv,2026-01-26T16:09:57.570304Z,30662,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f180_c36.jpg,2.134,2026-01-26T16:09:57.570394Z
1857,1,bus,2026-01-26T16:09:42.323181Z,30665,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1860_c194.jpg,1.459,2026-01-26T16:09:42.323233Z
1858,1,mpv,2026-01-26T16:09:45.845232Z,30666,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1860_c195.jpg,1.654,2026-01-26T16:09:45.845292Z
1856,1,bus,2026-01-26T16:09:30.529559Z,30670,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1920_c199.jpg,0.627,2026-01-26T16:09:30.529617Z
1855,1,bus,2026-01-26T16:09:27.139590Z,30672,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f1980_c201.jpg,0.967,2026-01-26T16:09:27.139627Z
1854,1,bus,2026-01-26T16:09:24.089195Z,30673,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2040_c202.jpg,1.0,2026-01-26T16:09:24.089252Z
1853,1,bus,2026-01-26T16:09:19.238716Z,30675,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2100_c204.jpg,1.222,2026-01-26T16:09:19.238749Z
1852,1,bus,2026-01-26T16:09:14.681615Z,30677,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2160_c206.jpg,1.486,2026-01-26T16:09:14.681674Z
1851,1,bus,2026-01-26T16:09:10.391437Z,30679,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2220_c208.jpg,1.155,2026-01-26T16:09:10.391495Z
1850,1,bus,2026-01-26T16:09:05.218135Z,30681,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2280_c210.jpg,0.818,2026-01-26T16:09:05.218192Z
1849,1,bus,2026-01-26T16:09:02.479808Z,30683,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2340_c212.jpg,0.949,2026-01-26T16:09:02.479863Z
1848,1,bus,2026-01-26T16:08:59.529674Z,30684,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2400_c213.jpg,1.216,2026-01-26T16:08:59.529728Z
1847,1,mpv,2026-01-26T16:08:56.071838Z,30689,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f240_c40.jpg,1.565,2026-01-26T16:08:56.071951Z
1846,1,pickup,2026-01-26T16:08:50.528250Z,30691,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f240_c42.jpg,2.892,2026-01-26T16:08:50.528307Z
1845,1,mpv,2026-01-26T16:08:45.833332Z,30692,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f240_c43.jpg,0.709,2026-01-26T16:08:45.833391Z
1844,1,mpv,2026-01-26T16:08:41.118041Z,30697,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f240_c48.jpg,1.508,2026-01-26T16:08:41.118098Z
1843,1,bus,2026-01-26T16:08:33.575184Z,30698,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f240_c49.jpg,2.675,2026-01-26T16:08:33.575226Z
1842,1,bus,2026-01-26T16:08:28.598237Z,30699,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2460_c217.jpg,1.196,2026-01-26T16:08:28.598287Z
1841,1,mpv,2026-01-26T16:08:23.466067Z,30703,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2520_c221.jpg,1.684,2026-01-26T16:08:23.466087Z
1840,1,bus,2026-01-26T16:08:19.729167Z,30704,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f2520_c222.jpg,2.76,2026-01-26T16:08:19.729224Z
1839,1,mpv,2026-01-26T16:07:54.191138Z,30766,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3180_c275.jpg,2.231,2026-01-26T16:07:54.191195Z
1838,1,sedan,2026-01-26T16:07:47.233196Z,30767,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3180_c276.jpg,1.534,2026-01-26T16:07:47.233248Z
1837,1,mpv,2026-01-26T16:07:44.314274Z,30768,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3180_c277.jpg,1.213,2026-01-26T16:07:44.314311Z
1836,1,mpv,2026-01-26T16:07:39.785875Z,30771,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3240_c280.jpg,1.842,2026-01-26T16:07:39.785932Z
1834,1,mpv,2026-01-26T16:07:29.904752Z,30773,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3240_c282.jpg,1.172,2026-01-26T16:07:29.904807Z
1833,1,mpv,2026-01-26T16:07:25.584669Z,30776,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3300_c285.jpg,1.076,2026-01-26T16:07:25.584707Z
1832,1,mpv,2026-01-26T16:07:21.762709Z,30778,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3300_c287.jpg,0.926,2026-01-26T16:07:21.762762Z
1831,1,mpv,2026-01-26T16:07:17.816790Z,30781,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3360_c290.jpg,0.893,2026-01-26T16:07:17.816845Z
1830,1,mpv,2026-01-26T16:07:14.685128Z,30783,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3360_c292.jpg,1.021,2026-01-26T16:07:14.685162Z
1829,1,mpv,2026-01-26T16:07:10.718129Z,30786,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3420_c295.jpg,1.036,2026-01-26T16:07:10.718190Z
1828,1,mpv,2026-01-26T16:07:07.486813Z,30788,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3420_c297.jpg,1.068,2026-01-26T16:07:07.486871Z
1827,1,mpv,2026-01-26T16:07:02.931714Z,30791,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3480_c300.jpg,0.958,2026-01-26T16:07:02.931751Z
1826,1,mpv,2026-01-26T16:07:00.497170Z,30792,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3480_c301.jpg,1.069,2026-01-26T16:07:00.497204Z
1825,1,mpv,2026-01-26T16:06:49.623669Z,30805,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3600_c314.jpg,1.046,2026-01-26T16:06:49.623729Z
1824,1,mpv,2026-01-26T16:06:44.304822Z,30807,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f360_c60.jpg,1.674,2026-01-26T16:06:44.304886Z
1823,1,pickup,2026-01-26T16:06:40.369784Z,30808,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f360_c61.jpg,2.242,2026-01-26T16:06:40.369876Z
1822,1,suv,2026-01-26T16:06:36.099665Z,30809,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f360_c62.jpg,2.326,2026-01-26T16:06:36.099720Z
1821,1,mpv,2026-01-26T16:06:23.965416Z,30814,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3660_c316.jpg,2.587,2026-01-26T16:06:23.965472Z
1820,1,mpv,2026-01-26T16:06:14.373880Z,30818,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3720_c320.jpg,1.325,2026-01-26T16:06:14.374080Z
1819,1,mpv,2026-01-26T16:06:11.132037Z,30819,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3720_c321.jpg,4.955,2026-01-26T16:06:11.132078Z
1818,1,mpv,2026-01-26T16:05:57.087079Z,30825,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3900_c327.jpg,1.81,2026-01-26T16:05:57.087116Z
1817,1,sedan,2026-01-26T16:05:49.030154Z,30829,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3900_c331.jpg,4.206,2026-01-26T16:05:49.030205Z
1816,1,mpv,2026-01-26T16:05:39.864915Z,30832,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f3960_c334.jpg,3.101,2026-01-26T16:05:39.864956Z
1815,1,pickup,2026-01-26T16:05:10.602236Z,30851,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4080_c353.jpg,1.693,2026-01-26T16:05:10.602276Z
1814,1,pickup,2026-01-26T16:05:00.205753Z,30853,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4140_c355.jpg,1.919,2026-01-26T16:05:00.205823Z
1813,1,suv,2026-01-26T16:04:50.555932Z,30858,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4140_c360.jpg,1.839,2026-01-26T16:04:50.555974Z
1812,1,pickup,2026-01-26T16:04:45.985633Z,30859,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4140_c361.jpg,1.196,2026-01-26T16:04:45.985701Z
1811,1,suv,2026-01-26T16:04:42.216445Z,30862,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4200_c364.jpg,2.052,2026-01-26T16:04:42.216478Z
1810,1,suv,2026-01-26T16:04:34.413102Z,30868,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f420_c68.jpg,3.394,2026-01-26T16:04:34.413137Z
1809,1,pickup,2026-01-26T16:04:27.852292Z,30869,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f420_c69.jpg,1.489,2026-01-26T16:04:27.852348Z
1808,1,pickup,2026-01-26T16:04:22.219107Z,30879,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4260_c374.jpg,1.279,2026-01-26T16:04:22.219143Z
1807,1,mpv,2026-01-26T16:04:18.371594Z,30880,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4320_c375.jpg,2.179,2026-01-26T16:04:18.371650Z
1806,1,suv,2026-01-26T16:04:12.258755Z,30883,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4320_c378.jpg,4.589,2026-01-26T16:04:12.258817Z
1805,1,pickup,2026-01-26T16:04:00.517390Z,30892,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4500_c387.jpg,2.871,2026-01-26T16:04:00.517441Z
1804,1,pickup,2026-01-26T16:03:51.019205Z,30900,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4560_c395.jpg,1.99,2026-01-26T16:03:51.019268Z
1803,1,pickup,2026-01-26T16:03:42.394310Z,30904,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4620_c399.jpg,1.362,2026-01-26T16:03:42.394369Z
1802,1,mpv,2026-01-26T16:03:38.752223Z,30905,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4620_c400.jpg,0.955,2026-01-26T16:03:38.752354Z
1801,1,mpv,2026-01-26T16:03:35.373144Z,30906,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4620_c401.jpg,1.076,2026-01-26T16:03:35.373204Z
1800,1,pickup,2026-01-26T16:03:19.551795Z,30921,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4740_c416.jpg,1.027,2026-01-26T16:03:19.551829Z
1799,1,pickup,2026-01-26T16:03:12.247176Z,30924,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4800_c419.jpg,2.931,2026-01-26T16:03:12.247232Z
1798,1,pickup,2026-01-26T16:03:03.573356Z,30931,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f4860_c426.jpg,1.678,2026-01-26T16:03:03.573392Z
1797,1,suv,2026-01-26T16:02:50.073635Z,30950,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5100_c445.jpg,2.063,2026-01-26T16:02:50.073711Z
1796,1,suv,2026-01-26T16:02:41.132939Z,30954,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5100_c449.jpg,1.97,2026-01-26T16:02:41.132998Z
1795,1,pickup,2026-01-26T15:58:54.841860Z,30956,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5100_c451.jpg,1.627,2026-01-26T15:58:54.841918Z
1794,1,sedan,2026-01-26T15:58:41.300351Z,30987,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5340_c482.jpg,0.992,2026-01-26T15:58:41.300389Z
1793,1,mpv,2026-01-26T15:58:37.558694Z,30988,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5400_c483.jpg,3.169,2026-01-26T15:58:37.558753Z
1792,1,sedan,2026-01-26T15:58:29.742169Z,30994,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5400_c489.jpg,1.037,2026-01-26T15:58:29.742204Z
1791,1,sedan,2026-01-26T15:58:21.155446Z,31010,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5520_c501.jpg,0.759,2026-01-26T15:58:21.155497Z
1790,1,pickup,2026-01-26T15:58:17.009397Z,31014,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5520_c505.jpg,1.498,2026-01-26T15:58:17.009436Z
1789,1,sedan,2026-01-26T15:58:10.550131Z,31018,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f5580_c509.jpg,1.675,2026-01-26T15:58:10.550164Z
1788,1,bus,2026-01-26T15:57:46.512864Z,31085,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f600_c82.jpg,3.736,2026-01-26T15:57:46.512915Z
1787,1,pickup,2026-01-26T15:57:34.339551Z,31098,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f60_c10.jpg,1.211,2026-01-26T15:57:34.339584Z
1786,1,pickup,2026-01-26T15:57:30.739747Z,31100,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f60_c12.jpg,1.299,2026-01-26T15:57:30.739805Z
1785,1,suv,2026-01-26T15:57:27.047418Z,31102,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f60_c14.jpg,3.136,2026-01-26T15:57:27.047474Z
1783,1,sedan,2026-01-26T15:56:55.386132Z,31154,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6420_c628.jpg,0.987,2026-01-26T15:56:55.386184Z
1782,1,sedan,2026-01-26T15:56:44.965320Z,31176,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6600_c650.jpg,1.179,2026-01-26T15:56:44.965375Z
1781,1,bus,2026-01-26T15:56:36.590871Z,31190,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f660_c93.jpg,1.079,2026-01-26T15:56:36.590906Z
1780,1,sedan,2026-01-26T15:56:31.541050Z,31193,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6660_c658.jpg,2.004,2026-01-26T15:56:31.541092Z
1779,1,truck,2026-01-26T15:56:26.548909Z,31198,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6660_c663.jpg,1.964,2026-01-26T15:56:26.548967Z
1778,1,sedan,2026-01-26T15:56:18.483967Z,31204,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6720_c669.jpg,0.955,2026-01-26T15:56:18.484019Z
1777,1,truck,2026-01-26T15:56:15.314918Z,31205,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6720_c670.jpg,1.968,2026-01-26T15:56:15.314958Z
1776,1,sedan,2026-01-26T15:56:10.292729Z,31217,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6840_c682.jpg,0.991,2026-01-26T15:56:10.292761Z
1775,1,mpv,2026-01-26T15:56:05.216313Z,31219,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6840_c684.jpg,1.052,2026-01-26T15:56:05.216350Z
1774,1,truck,2026-01-26T15:56:00.398264Z,31220,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6840_c685.jpg,1.503,2026-01-26T15:56:00.398316Z
1773,1,sedan,2026-01-26T15:55:56.486024Z,31222,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6900_c687.jpg,1.981,2026-01-26T15:55:56.486083Z
1772,1,truck,2026-01-26T15:55:48.231378Z,31224,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6900_c689.jpg,1.36,2026-01-26T15:55:48.231414Z
1771,1,sedan,2026-01-26T15:55:44.767492Z,31226,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f6960_c691.jpg,1.142,2026-01-26T15:55:44.767597Z
1770,1,sedan,2026-01-26T15:55:39.057423Z,31235,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f7020_c700.jpg,1.364,2026-01-26T15:55:39.057484Z
1769,1,suv,2026-01-26T15:55:34.267184Z,31239,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f7020_c704.jpg,2.878,2026-01-26T15:55:34.267238Z
1768,1,truck,2026-01-26T15:55:27.829831Z,31241,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f7020_c706.jpg,1.283,2026-01-26T15:55:27.829865Z
1767,1,truck,2026-01-26T15:55:23.936662Z,31448,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f8940_c897.jpg,1.928,2026-01-26T15:55:23.936699Z
1766,1,suv,2026-01-26T15:55:17.863045Z,31456,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9000_c905.jpg,1.974,2026-01-26T15:55:17.863106Z
1765,1,suv,2026-01-26T15:55:06.428875Z,31461,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f900_c114.jpg,2.94,2026-01-26T15:55:09.153459Z
1764,1,bus,2026-01-26T15:55:01.785392Z,31462,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f900_c115.jpg,1.378,2026-01-26T15:55:01.785450Z
1763,1,suv,2026-01-26T15:54:54.892129Z,31469,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9060_c910.jpg,1.97,2026-01-26T15:54:54.892182Z
1762,1,mpv,2026-01-26T15:54:50.154866Z,31471,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9120_c912.jpg,1.623,2026-01-26T15:54:50.154917Z
1761,1,suv,2026-01-26T15:54:42.819046Z,31480,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9180_c921.jpg,1.963,2026-01-26T15:54:42.819111Z
1760,1,mpv,2026-01-26T15:54:36.355953Z,31486,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9240_c927.jpg,1.748,2026-01-26T15:54:36.355993Z
1759,1,suv,2026-01-26T15:54:29.090971Z,31488,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9240_c929.jpg,1.24,2026-01-26T15:54:29.091027Z
1758,1,suv,2026-01-26T15:54:19.628952Z,31506,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9420_c947.jpg,1.101,2026-01-26T15:54:19.629008Z
1757,1,mpv,2026-01-26T15:54:13.177551Z,31518,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9540_c959.jpg,1.362,2026-01-26T15:54:13.177585Z
1756,1,mpv,2026-01-26T15:54:09.409099Z,31519,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9540_c960.jpg,1.393,2026-01-26T15:54:09.409156Z
1753,1,mpv,2026-01-26T15:53:53.001448Z,31533,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f960_c119.jpg,0.814,2026-01-26T15:53:53.001504Z
1754,1,mpv,2026-01-26T15:53:56.615658Z,31534,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f960_c120.jpg,1.506,2026-01-26T15:53:56.615709Z
1755,1,bus,2026-01-26T15:54:01.214221Z,31535,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f960_c121.jpg,2.503,2026-01-26T15:54:01.214255Z
1752,1,mpv,2026-01-26T15:53:47.644566Z,31541,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9660_c974.jpg,0.868,2026-01-26T15:53:47.644601Z
1751,1,suv,2026-01-26T15:53:45.264126Z,31542,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9660_c975.jpg,1.037,2026-01-26T15:53:45.264181Z
1750,1,suv,2026-01-26T15:53:36.303977Z,31566,/data/local-files/?d=label_studio_data/images/pvj-bandung_car_f9900_c1000.jpg,2.413,2026-01-26T15:53:36.304032Z
1749,1,mpv,2026-01-26T15:53:18.393075Z,31602,/data/local-files/?d=label_studio_data/images/yogya_car_f10320_c720.jpg,0.933,2026-01-26T15:53:18.393129Z
1748,1,mpv,2026-01-26T15:53:15.759834Z,31603,/data/local-files/?d=label_studio_data/images/yogya_car_f10380_c721.jpg,1.797,2026-01-26T15:53:15.759883Z
1747,1,bus,2026-01-26T15:53:08.326545Z,31613,/data/local-files/?d=label_studio_data/images/yogya_car_f10680_c731.jpg,1.138,2026-01-26T15:53:08.326577Z
1746,1,bus,2026-01-26T15:53:03.686091Z,31615,/data/local-files/?d=label_studio_data/images/yogya_car_f10740_c733.jpg,1.057,2026-01-26T15:53:03.686154Z
1745,1,bus,2026-01-26T15:53:00.377016Z,31618,/data/local-files/?d=label_studio_data/images/yogya_car_f10800_c736.jpg,3.016,2026-01-26T15:53:00.377050Z
1744,1,suv,2026-01-26T15:52:51.846203Z,31634,/data/local-files/?d=label_studio_data/images/yogya_car_f11100_c744.jpg,1.652,2026-01-26T15:52:51.846253Z
1743,1,mpv,2026-01-26T15:52:38.550343Z,31658,/data/local-files/?d=label_studio_data/images/yogya_car_f11460_c761.jpg,1.167,2026-01-26T15:52:38.550372Z
1742,1,suv,2026-01-26T15:52:22.085886Z,31691,/data/local-files/?d=label_studio_data/images/yogya_car_f1380_c192.jpg,3.171,2026-01-26T15:52:22.085928Z
1741,1,mpv,2026-01-26T15:52:17.249044Z,31692,/data/local-files/?d=label_studio_data/images/yogya_car_f1380_c193.jpg,0.903,2026-01-26T15:52:17.249099Z
1740,1,suv,2026-01-26T15:52:00.126643Z,31734,/data/local-files/?d=label_studio_data/images/yogya_car_f180_c27.jpg,1.041,2026-01-26T15:52:00.126678Z
1739,1,sedan,2026-01-26T15:51:55.836600Z,31740,/data/local-files/?d=label_studio_data/images/yogya_car_f1920_c232.jpg,0.868,2026-01-26T15:51:55.836661Z
1738,1,sedan,2026-01-26T15:51:50.377267Z,31743,/data/local-files/?d=label_studio_data/images/yogya_car_f1980_c235.jpg,0.944,2026-01-26T15:51:50.377306Z
1737,1,sedan,2026-01-26T15:51:46.926499Z,31746,/data/local-files/?d=label_studio_data/images/yogya_car_f2040_c238.jpg,0.832,2026-01-26T15:51:46.926538Z
1736,1,sedan,2026-01-26T15:51:43.842280Z,31748,/data/local-files/?d=label_studio_data/images/yogya_car_f2100_c240.jpg,1.415,2026-01-26T15:51:43.842316Z
1733,1,sedan,2026-01-26T15:51:25.291381Z,31752,/data/local-files/?d=label_studio_data/images/yogya_car_f2160_c244.jpg,1.386,2026-01-26T15:51:25.291436Z
1732,1,sedan,2026-01-26T15:51:21.963356Z,31753,/data/local-files/?d=label_studio_data/images/yogya_car_f2220_c245.jpg,0.883,2026-01-26T15:51:21.963391Z
1734,1,sedan,2026-01-26T15:51:28.538048Z,31754,/data/local-files/?d=label_studio_data/images/yogya_car_f2220_c246.jpg,1.296,2026-01-26T15:51:28.538106Z
1731,1,sedan,2026-01-26T15:51:18.606132Z,31755,/data/local-files/?d=label_studio_data/images/yogya_car_f2280_c247.jpg,0.877,2026-01-26T15:51:18.606188Z
1735,1,sedan,2026-01-26T15:51:33.673000Z,31757,/data/local-files/?d=label_studio_data/images/yogya_car_f2280_c249.jpg,0.884,2026-01-26T15:51:33.673034Z
1730,1,sedan,2026-01-26T15:51:14.224013Z,31758,/data/local-files/?d=label_studio_data/images/yogya_car_f2340_c250.jpg,0.953,2026-01-26T15:51:14.224051Z
1729,1,sedan,2026-01-26T15:51:10.996146Z,31761,/data/local-files/?d=label_studio_data/images/yogya_car_f2400_c253.jpg,1.845,2026-01-26T15:51:10.996180Z
1728,1,suv,2026-01-26T15:51:04.440053Z,31770,/data/local-files/?d=label_studio_data/images/yogya_car_f240_c35.jpg,0.947,2026-01-26T15:51:04.440113Z
1727,1,sedan,2026-01-26T15:51:00.754995Z,31771,/data/local-files/?d=label_studio_data/images/yogya_car_f2460_c256.jpg,0.898,2026-01-26T15:51:00.755048Z
1726,1,sedan,2026-01-26T15:50:56.635914Z,31774,/data/local-files/?d=label_studio_data/images/yogya_car_f2520_c259.jpg,1.698,2026-01-26T15:50:56.635986Z
1725,1,mpv,2026-01-26T15:50:46.663451Z,31784,/data/local-files/?d=label_studio_data/images/yogya_car_f2640_c269.jpg,1.087,2026-01-26T15:50:46.663506Z
1724,1,mpv,2026-01-26T15:50:44.094218Z,31785,/data/local-files/?d=label_studio_data/images/yogya_car_f2640_c270.jpg,0.926,2026-01-26T15:50:44.094253Z
1723,1,mpv,2026-01-26T15:50:41.625624Z,31786,/data/local-files/?d=label_studio_data/images/yogya_car_f2700_c271.jpg,0.881,2026-01-26T15:50:41.625685Z
